playlist,description,track_id,title,release,plays,album,artist1,artist2,artist3,artist_id,popularity_track,genre1,genre2,genre3,artist_followers,explicit,duration,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6sn3FHCq2csvNkq2h9Au8V,The Riddle,1984-01-01,49678404,The Riddle (Expanded Edition),Nik Kershaw,,,7kCL98rPFsNKjAHDmWrMac,67,dance rock,europop,new romantic,202336,0,234840,0.578,0.655,9,-7.935,1,0.0277,0.121,6.91e-06,0.137,0.898,101.889,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1kIu9zpYtWjgrLlsactlna,Jump (Original Mix),1983-04-01,90457193,Break Out (1983 Version - Expanded Edition),The Pointer Sisters,,,2kreKea2n96dXjcyAU9j5N,67,dance pop,dance rock,disco,569421,0,262560,0.846,0.826,10,-7.909,0,0.098,0.0867,0.0,0.12,0.813,134.454,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,1984-06-25,116459892,Purple Rain,Prince,,,5a2EaR3hamoenG9rDuVn8j,73,funk,funk rock,minneapolis sound,4946588,0,352906,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3FdHgoJbH3DXNtGLh56pFu,Conga!,1985-08-13,123527348,Primitive Love,Miami Sound Machine,,,18xgcedCGxFbqLbIQn5R8F,66,new wave pop,,,161676,0,254000,0.789,0.656,2,-14.825,1,0.0474,0.168,0.0409,0.0311,0.865,122.237,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6HPLeKiNm92RbykX2BDTUB,Stuck On You,1983-01-01,111808360,Can't Slow Down,Lionel Richie,,,3gMaNLQm7D9MornNILzdSl,74,adult standards,disco,mellow gold,1950215,0,192067,0.509,0.317,5,-16.063,1,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",1984,nan,Footloose (15th Anniversary Collectors' Edition),Kenny Loggins,,,3Y3xIwWyq5wnNHPp5gPjOW,73,album rock,classic rock,mellow gold,639399,0,226827,0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6JNJERZGJwDVgkmbohBw7u,Self Control,1984,107581804,Self Control,Laura Branigan,,,4463nfFMmK1cwAWBQDwT5e,73,dance rock,europop,new romantic,364624,0,246440,0.814,0.686,6,-12.172,0,0.0342,0.219,0.00382,0.155,0.778,106.679,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2K22nUTdyr48JDwI5t906t,Relax,1984-10-20,129712966,Welcome To The Pleasuredome,Frankie Goes To Hollywood,,,1mZu3rO7qSD09GdDpePHhY,74,art rock,dance rock,hi-nrg,485325,0,236800,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2ZTIw0fZhFp3nnvF41nvVc,Rebel Yell - Remastered,2001-01-01,155420103,Greatest Hits,Billy Idol,,,7lzordPuZEXxwt9aoVZYmG,65,album rock,classic rock,dance rock,1096868,0,286840,0.534,0.694,9,-9.296,0,0.0472,0.000466,0.0485,0.155,0.45,166.791,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2gQaQUhDCNGfBVXTvxAmXQ,Shout,1985-02-25,131576742,Songs From The Big Chair,Tears For Fears,,,4bthk9UfsYUYdcFyqxmSUU,73,dance rock,new romantic,new wave,1837524,0,393667,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,1984-05-14,159793791,Chicago 17 (Expanded & Remastered),Chicago,,,3iDD7bnsjL9J4fO298r0L0,74,adult standards,album rock,classic rock,2187188,0,229240,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2RWFncSWZEhSRRifqiDNVV,Run To You,1984-11-05,72839915,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,,,3Z02hBLubJxuFJfhacLSDc,68,album rock,canadian pop,canadian singer-songwriter,1933859,0,233270,0.561,0.811,4,-6.157,1,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",07itbZUgkAmBi4CEH5NniJ,I Got You Babe,1985-01-01,53422132,Baggariddim,UB40,Chrissie Hynde,,69MEO1AADKg1IZrq2XLzo5,67,reggae,reggae fusion,uk reggae,1605979,0,189093,0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1GbyYL0B0Mjn3kSbrEwKKI,The Power Of Love,1984-10-20,59395400,Welcome To The Pleasuredome,Frankie Goes To Hollywood,,,1mZu3rO7qSD09GdDpePHhY,75,art rock,dance rock,hi-nrg,485325,0,332507,0.46,0.162,5,-17.142,0,0.0335,0.376,1.25e-05,0.181,0.102,122.767,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3HCah9Waf9Jby9gLIWN4MI,Eyes Without A Face - Remastered,2001-01-01,nan,Greatest Hits,Billy Idol,,,7lzordPuZEXxwt9aoVZYmG,57,album rock,classic rock,dance rock,1096868,0,297427,0.545,0.647,9,-9.693,1,0.0404,0.00823,0.22,0.159,0.552,85.76,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",4S1VYqwfkLit9mKVY3MXoo,Forever Young,1984-09-27,270183492,Forever Young,Alphaville,,,0xliTEbFfy5HQHvsTknTkX,75,dance rock,europop,new romantic,470433,0,226706,0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3Z2tPWiNiIpg8UMMoowHIk,We Are The World,1985-01-01,71129769,We Are The World,U.S.A. For Africa,,,7sF6m3PpW6G6m6J2gzzmzM,73,musical advocacy,,,17325,0,427333,0.528,0.447,4,-15.255,1,0.0435,0.189,0.0,0.0745,0.292,72.58,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,1985-02-14,161901308,Whitney Houston,Whitney Houston,,,6XpaIBNiVzIetEPCWDvAFP,74,dance pop,pop,urban contemporary,6164095,0,275533,0.832,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,1985-02-25,489029343,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,,,4bthk9UfsYUYdcFyqxmSUU,84,dance rock,new romantic,new wave,1837524,0,251489,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,1985-09-13,59643540,In Square Circle,Stevie Wonder,,,7guDJrEfX3qb6FEbdPA5qi,70,adult standards,motown,quiet storm,4706286,0,252560,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,1981-01-01,353619310,Face Value (Deluxe Editon),Phil Collins,,,4lxfqrEsLX6N1N4OCSkILp,79,mellow gold,rock drums,soft rock,3384060,0,336453,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3KTxIOIZIE7UM6vwCX4Ofv,Somebody,1984-11-05,nan,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,,,3Z02hBLubJxuFJfhacLSDc,57,album rock,canadian pop,canadian singer-songwriter,1933859,0,283387,0.545,0.749,9,-5.485,0,0.0273,0.00245,5.17e-06,0.0516,0.457,97.605,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",7hkOgKKybgawYUcrkZD3wV,Live Is Life,1997-01-01,68333502,Die Grössten Hits Aus 15 Jahren,Opus,,,5pf1217gT8zcjOFc7oMi47,64,austropop,,,32024,0,254600,0.633,0.816,9,-11.223,0,0.0408,0.199,4.86e-06,0.988,0.606,93.85,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2olVm1lHicpveMAo4AUDRB,The Power Of Love,2006-01-01,208344747,Greatest Hits: Huey Lewis And The News,Huey Lewis & The News,,,7A9yZMTrFZcgEWAX2kBfK6,77,album rock,classic rock,dance rock,947356,0,234333,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1xgqGXZW1udHCjuwjeRDVO,One Night In Bangkok - From “Chess” / Remastered 2016,2016-02-26,33140332,One Night In Bangkok (From “Chess” / Remastered 2016),Murray Head,,,479Yp6DvyXoIaCssAxB4QR,63,new wave pop,,,24252,0,193440,0.954,0.451,2,-9.124,0,0.108,0.193,0.00295,0.0637,0.839,108.842,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2OY17ER3xSmNXjGsqWzgn7,Cherish,1984-11-15,34502418,Emergency (Reissue),Kool & The Gang,,,3VNITwohbvU5Wuy5PC6dsI,54,disco,funk,motown,1521822,0,290600,0.562,0.249,1,-18.652,1,0.0253,0.375,0.0,0.352,0.31,95.283,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,1989-11-20,204861504,...But Seriously (Deluxe Edition),Phil Collins,,,4lxfqrEsLX6N1N4OCSkILp,76,mellow gold,rock drums,soft rock,3384060,0,322133,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,1984-12-12,359004931,Agent Provocateur,Foreigner,,,6IRouO5mvvfcyxtPDKMYFN,80,album rock,classic rock,hard rock,1837546,0,304787,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3G0ENKW9vzV0SuYKaWFflI,Nikita,1985-11-07,nan,Ice On Fire,Elton John,,,3PhoLpVuITZKcymswpck5b,70,glam rock,mellow gold,piano rock,6403139,0,343240,0.632,0.656,7,-9.29,1,0.0277,0.123,0.000264,0.0735,0.752,86.605,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",31DvHUCSioX0JD7B4kZMJ9,Money For Nothing,1985-05-13,230514075,Brothers In Arms,Dire Straits,,,0WwSkZ7LtFUFjGjMZBMt6T,76,album rock,blues rock,classic rock,4235346,0,510933,0.666,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",0GONea6G2XdnHWjNZd6zt3,Summer Of '69,1984-11-05,546268426,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,,,3Z02hBLubJxuFJfhacLSDc,83,album rock,canadian pop,canadian singer-songwriter,1933859,0,216053,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1c9dnQbOzw01ID7X2IsYOE,Slave To Love,1985,77248930,Boys And Girls (Remastered 1999),Bryan Ferry,,,5RNFFojXkPRmlJZIwXeKQC,70,album rock,art rock,classic uk pop,347337,0,266333,0.661,0.818,2,-5.9,1,0.0291,0.182,0.000995,0.0527,0.79,147.544,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6fkvIT9KFKxO8poBeKfaEf,One More Night - 2016 Remaster,1985-01-25,77850037,No Jacket Required (2016 Remaster),Phil Collins,,,4lxfqrEsLX6N1N4OCSkILp,71,mellow gold,rock drums,soft rock,3384060,0,288973,0.534,0.442,3,-9.442,1,0.0308,0.788,0.000351,0.0986,0.343,136.369,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,1984-06-04,304056920,Born In The U.S.A.,Bruce Springsteen,,,3eqjTLE0HfPfh78zjh6TqT,79,classic rock,heartland rock,mellow gold,3712388,0,241307,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1CtAzw53AIXKjAemxy4b1j,Beds Are Burning - Remastered,1987-10-02,127256823,Diesel And Dust,Midnight Oil,,,72KyoXzp0NOQij6OcmZUxk,71,australian alternative rock,australian rock,dance rock,526068,0,255680,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,1987-08-31,150611190,Bad 25th Anniversary,Michael Jackson,,,3fMbdgg4jU18AjLCKBhRSm,72,pop,r&b,soul,17001061,0,247360,0.787,0.889,8,-3.786,1,0.0397,0.00462,0.423,0.0665,0.394,114.091,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",5xGsNXXTu545MWoeuFfjxT,It's Only Love,1984-11-05,nan,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,Tina Turner,,3Z02hBLubJxuFJfhacLSDc,57,album rock,canadian pop,canadian singer-songwriter,1933859,0,194618,0.515,0.805,5,-4.491,1,0.0345,0.00993,1.57e-05,0.419,0.743,101.161,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",4XX1pFUkQOZTYp6Hb6a6Ae,Venus,1986-01-01,56939954,True Confessions (Collector's Edition),Bananarama,,,3sc7iUG1Wwpwx7bHeZolgx,68,dance pop,dance rock,disco,470830,0,229165,0.722,0.961,9,-4.812,1,0.0514,0.0883,0.61,0.278,0.91,126.113,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",17Ng10tIgnYmAitl0SgT3R,Higher Love - Single Version,2007-01-01,102266313,'80s Pop #1's,Steve Winwood,,,5gxynDEKwNDgxGJmJjZyte,67,album rock,art rock,classic rock,631987,0,252227,0.696,0.89,5,-6.819,1,0.0441,0.055,0.0596,0.5,0.922,98.742,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3PzsbWSQdLCKDLxn7YZfkM,I'm On Fire,1984-06-04,206771759,Born In The U.S.A.,Bruce Springsteen,,,3eqjTLE0HfPfh78zjh6TqT,77,classic rock,heartland rock,mellow gold,3712388,0,155880,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",1986,129884183,Dancing On The Ceiling,Lionel Richie,,,3gMaNLQm7D9MornNILzdSl,73,adult standards,disco,mellow gold,1950215,0,241067,0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6Wiamk8BAAP50gAAJopsy2,Don't Get Me Wrong - 2007 Remaster,1986-11-04,68342930,Get Close (Expanded & Remastered),Pretenders,,,0GByy3DcfbQwDvXGCWmzv9,66,album rock,art rock,classic rock,911880,0,227463,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",5RYLa5P4qweEAKq5U1gdcK,A Kind Of Magic - Remastered 2011,1986-06-02,nan,A Kind Of Magic (2011 Remaster),Queen,,,1dfeR4HaWDbWqFHLkxsg1d,71,classic rock,glam rock,rock,31307394,0,264253,0.67,0.776,9,-5.874,1,0.0356,0.0184,0.00294,0.128,0.703,130.128,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2EGaDf0cPX789H3LNeB03D,Cruel Summer,1984-01-01,63934966,Bananarama (Collector's Edition),Bananarama,,,3sc7iUG1Wwpwx7bHeZolgx,66,dance pop,dance rock,disco,470830,0,215326,0.666,0.871,1,-6.017,0,0.0272,0.27,0.0208,0.263,0.936,108.501,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",029NqmIySn1kOY305AAhxT,Sledgehammer,1986-05-19,51017189,So (Remastered),Peter Gabriel,,,7C4sUpWGlTy7IANjruj02I,68,album rock,art pop,art rock,1079421,0,313533,0.657,0.685,1,-5.203,1,0.0334,0.0246,0.0,0.037,0.424,96.458,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1984-06-04,235114853,Born In The U.S.A.,Bruce Springsteen,,,3eqjTLE0HfPfh78zjh6TqT,77,classic rock,heartland rock,mellow gold,3712388,0,278680,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,1986,65655742,Dancing On The Ceiling,Lionel Richie,,,3gMaNLQm7D9MornNILzdSl,71,adult standards,disco,mellow gold,1950215,0,270720,0.698,0.774,0,-8.642,1,0.048,0.12,2.26e-06,0.394,0.731,133.197,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",480dDrqG7LO6qDaphHeXlM,Invisible Touch - Remastered 2007,1986-06-09,103161356,Invisible Touch,Genesis,,,3CkvROUTQ6nRi9yQOcsB50,70,album rock,art rock,classic rock,2163513,0,210133,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,1986-01-01,237589015,Broadcast,Cutting Crew,,,3cniTumSiUysiPWXapGx1i,75,album rock,dance rock,mellow gold,231253,0,280400,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,1986,265494753,The Final Countdown (Expanded Edition),Europe,,,7Js6Lde8thlIHXggv2SCBz,79,album rock,glam metal,hard rock,988574,0,310333,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3BGbqEDio3ocx1v4egIYr6,Walk Like an Egyptian,1985-07-11,131135367,Different Light,The Bangles,,,51l0uqRxGaczYr4271pVIC,61,album rock,dance rock,europop,805399,0,204560,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2Y90nL1ohB4sgYELDs7uNx,Glory Days,1984-06-04,83311717,Born In The U.S.A.,Bruce Springsteen,,,3eqjTLE0HfPfh78zjh6TqT,71,classic rock,heartland rock,mellow gold,3712388,0,254733,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,1987-04-13,177042183,Tango In the Night (Deluxe Edition),Fleetwood Mac,,,08GQAI4eElDnROBrJRGE0X,75,album rock,classic rock,mellow gold,5832636,0,221053,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2oiMNaVCul7qmMzpRStjCg,Land Of Confusion - Remastered 2007,1986-06-09,62612920,Invisible Touch,Genesis,,,3CkvROUTQ6nRi9yQOcsB50,65,album rock,art rock,classic rock,2163513,0,286320,0.619,0.939,1,-6.787,1,0.0397,0.0173,0.000355,0.327,0.677,115.164,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,1987-03-03,322785992,The Joshua Tree (Super Deluxe),U2,,,51Blml2LZPmy7TTiAg47vQ,81,irish rock,permanent wave,rock,7751777,0,277477,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",56GbZVwxMdf1DENCluYS8A,Don't Dream It's Over,1986-08-01,241692257,Crowded House (Deluxe),Crowded House,,,7ohlPA8dRBtCf92zaZCaaB,67,australian pop,australian rock,dance rock,547132,0,238173,0.451,0.752,8,-6.993,1,0.0412,0.00939,0.000202,0.0844,0.358,81.917,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6gQUbFwwdYXlKdmqRoWKJe,Dude (Looks Like A Lady),1987-01-01,115119117,Permanent Vacation,Aerosmith,,,7Ey4PD4MYsKc5I2dolUwbH,73,album rock,classic rock,hard rock,9558104,0,265773,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2M9ro2krNb7nr7HSprkEgo,Fast Car,1988-04-05,431261718,Tracy Chapman,Tracy Chapman,,,7oPgCQqMMXEXrNau5vxYZP,80,folk,lilith,pop rock,1102010,0,296800,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,1987-08-03,162446650,Hysteria (Super Deluxe),Def Leppard,,,6H1RjVyNruCmrBEWRbD0VZ,75,album rock,hard rock,nwobhm,2992158,0,267307,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",4KFM3A5QF2IMcc6nHsu3Wp,Englishman In New York,1987-01-01,164959598,...Nothing Like The Sun,Sting,,,0Ty63ceoRnnJKVEYP0VQpk,74,permanent wave,soft rock,sophisti-pop,2038770,0,267267,0.674,0.347,9,-17.707,1,0.0364,0.396,1.05e-05,0.0916,0.647,102.013,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",65E62rOSbm7SZbAMYjNTJq,Pride (In The Name Of Love) - Remastered 2009,1984-10-01,118431033,The Unforgettable Fire (Deluxe Edition Remastered),U2,,,51Blml2LZPmy7TTiAg47vQ,71,irish rock,permanent wave,rock,7751777,0,228427,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1GjbTNFImFrjFsNdleDe78,Never Tear Us Apart,1987,125376247,Kick (Remastered),INXS,,,1eClJfHLoDI4rZe5HxzBFv,71,australian rock,classic rock,dance rock,1610745,0,184587,0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6,3
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,1987-08-31,nan,Bad 25th Anniversary,Michael Jackson,,,3fMbdgg4jU18AjLCKBhRSm,71,pop,r&b,soul,17001061,0,318680,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2DjWsDGgL1xNbhnr7f6t5F,Baby Can I Hold You,1988-04-05,140087317,Tracy Chapman,Tracy Chapman,,,7oPgCQqMMXEXrNau5vxYZP,77,folk,lilith,pop rock,1102010,0,193120,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",07ABETRdek3ACMpRPvQuaT,Always on My Mind,1998-03-31,123341948,Discography - Complete Singles Collection,Pet Shop Boys,,,2ycnb8Er79LoH2AsR5ldjh,73,art pop,dance pop,dance rock,1125545,0,234907,0.533,0.783,7,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2VpdG2QLhVv6qAPdDt9Ipr,Lambada - Original Radio Edit,1989,86648850,World Beat,Kaoma,,,1LsXqDdYVyONhrjAORENbu,64,zouk,,,32603,0,208840,0.753,0.588,5,-12.454,1,0.0331,0.228,0.00103,0.0449,0.97,118.915,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,1983-02-28,192518734,War (Remastered),U2,,,51Blml2LZPmy7TTiAg47vQ,74,irish rock,permanent wave,rock,7751777,0,279440,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",3h04eZTnmFLRMjZajbrp2R,Need You Tonight,1987,180558781,Kick (Remastered),INXS,,,1eClJfHLoDI4rZe5HxzBFv,71,australian rock,classic rock,dance rock,1610745,0,181107,0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,1987-07-21,872442548,Appetite For Destruction,Guns N' Roses,,,3qm84nBOXUEQ2vnTfUTTFC,84,glam metal,hard rock,rock,19083943,0,354520,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",0nd1Vs5BIoIU4TJlzR8KVB,Faith - Remastered,1987-10-30,250940309,Faith,George Michael,,,19ra5tSw0tWufvUp8GotLo,61,new wave pop,soft rock,,2878973,0,193200,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,4
All Out 80s,"Dramatic, diverse to the sometimes ridiculous - here's the 80's.",2OZyDYkNED6mIDi8RXLnWy,Kokomo,2012-01-01,94086512,Greatest Hits,The Beach Boys,,,3oDbviiivRWhXwIE8hxkVV,68,baroque pop,brill building pop,classic rock,2942461,0,215573,0.684,0.643,0,-10.252,1,0.0329,0.0107,0.0,0.292,0.922,115.571,4
